id,latitude,longitude,price
11226163,30.2573,-97.79118,250
11422502,30.27802,-97.76031,380
10540208,30.32176,-97.78914,500
11422671,30.29592,-97.73874,125
11228977,30.23738,-97.74778,350
10547715,30.26983,-97.6922,200
10547716,30.25152,-97.76962,688
11229234,30.29624,-97.76677,1375
11236502,30.48198,-97.78982,33
11422986,30.3469,-97.75282,98
11424382,30.29946,-97.75969,283
10551854,30.30511,-97.72662,75
10569418,30.24587,-97.74904,500
11431211,30.29199,-98.04155,1500
11237048,30.29181,-97.7104,148
10576483,30.23896,-97.77477,42
11239535,30.26863,-97.73095,150
11434645,30.20933,-97.76667,40
11438029,30.22513,-97.74,800
11255530,30.29496,-97.76843,750
10576585,30.24436,-97.75772,76
11256270,30.23629,-97.73576,170
11438207,30.27019,-97.74872,1950
10576853,30.23316,-97.78912,120
11439003,30.31443,-97.70921,150
11259653,30.37032,-97.69698,25
11259781,30.27866,-97.71999,200
11260474,30.29125,-97.74544,89
10586177,30.29929,-97.70265,391
11260824,30.31545,-97.73726,275
11262298,30.26078,-97.77426,125
11274398,30.2239,-97.8127,120
11440816,30.3275,-97.73255,65
11442375,30.27438,-97.75658,182
10592588,30.24361,-97.76659,385
11445450,30.24446,-97.72382,142
11608417,30.27463,-97.75582,75
11608692,30.22669,-97.80528,130
10606818,30.22921,-97.7425,283
11609296,30.30618,-97.7171,100
11455437,30.30191,-97.70143,291
10614407,30.33881,-97.71851,78
11458508,30.28221,-97.74597,100
10644981,30.250532,-97.722946,130
10650399,30.26087,-97.76483,275
11458582,30.25965,-97.74651,200
11609664,30.29224,-97.68759,150
10658992,30.1882,-97.89195,115
11609810,30.3068,-97.73367,110
11610023,30.25615,-97.71563,70
11459171,30.20107,-97.77569,200
10671623,30.22463,-97.71727,150
11459538,30.17739,-97.77735,160
10694691,30.28034,-97.76569,169
11463374,30.25638,-97.75708,1500
11469522,30.24646,-97.77875,180
11474166,30.25673,-97.76478,297
11475165,30.32408,-97.72785,3000
11479813,30.26136,-97.76852,6000
11611131,30.22995,-97.7136,459
11611799,30.23818,-97.74903,50
11619200,30.28689,-97.74784,600
10701836,30.30069,-97.77909,200
11480675,30.25507,-97.73347,350
12309900,30.26334,-97.72067,400
12317081,30.29606,-97.74455,85
11493357,30.23377,-97.73087,250
11493555,30.29606,-97.71556,150
11621881,30.32,-97.98001,614
12338100,30.26761,-97.75572,180
11622156,30.26122,-97.69881,85
11495365,30.25681,-97.75332,199
12356632,30.24215,-97.75036,350
11505260,30.38104,-97.92377,149
12366570,30.23236,-97.71757,115
11509185,30.29558,-97.73924,1200
11622259,30.28006,-97.71915,475
11622925,30.25959,-97.73816,399
11623077,30.33921,-97.71919,350
12395607,30.26642,-97.70708,100
11627169,30.25905,-97.90221,250
11631657,30.349,-97.72385,125
11635174,30.28504,-97.71667,44
11513518,30.19922,-97.77331,68
11519361,30.32471,-97.72696,83
12424459,30.29353,-97.72368,100
12431608,30.24235,-97.76456,194
12434404,30.25017,-97.72951,69
11636642,30.28607,-97.74744,160
11638016,30.30129,-97.7351,55
12472546,30.29155,-97.72575,59
11525270,30.31739,-97.69071,350
11526089,30.27754,-97.75844,195
12482258,30.31759,-97.82567,2643
11526499,30.17776,-97.78742,64
11639594,30.2984,-97.6765,100
12489539,30.25012,-97.76869,200
11641147,30.34301,-97.73648,175
11530645,30.23639,-97.75047,141
12507805,30.16228,-97.85258,105
11530758,30.31521,-97.74424,220
11647509,30.22532,-97.86134,60
12516969,30.27599,-97.72838,500
11648935,30.24979,-97.77126,1250
12519062,30.28408,-97.76162,55
11652334,30.20629,-97.78997,59
11530802,30.24019,-97.71739,65
11532963,30.30786,-97.67527,115
12534356,30.24547,-97.77175,124
11533715,30.24762,-97.77981,250
12541100,30.13631,-97.76634,300
11534656,30.28509,-97.71412,200
11657055,30.24824,-97.77086,250
11658430,30.28172,-97.72153,2000
11658679,30.30937,-97.72174,80
12561873,30.36096,-97.90938,385
11660447,30.2866,-97.7256,89
11670278,30.24149,-97.70898,40
11673987,30.24195,-97.84988,500
11545503,30.26898,-97.75667,58
11547507,30.17333,-97.8599,104
11548530,30.23268,-97.75882,495
11548720,30.19695,-97.69854,39
12582089,30.30955,-97.69522,250
11548814,30.30458,-97.72479,101
11675903,30.34119,-97.73669,80
12592680,30.33168,-97.73503,320
12601763,30.2592,-97.75467,675
12610805,30.44418,-97.68179,320
12677064,30.18736,-97.75061,191
11676408,30.29312,-97.71488,90
12700824,30.33809,-97.73198,379
12711099,30.25477,-97.74404,63
11677901,30.26501,-97.74108,450
11678109,30.40549,-97.64796,100
11554660,30.30707,-97.72043,29
12734278,30.31187,-97.71171,99
11678166,30.24435,-97.7339,165
12762715,30.20842,-97.76526,60
12765604,30.29419,-97.70155,90
11678570,30.29434,-97.74538,1400
11678958,30.25518,-97.77059,500
11556100,30.33778,-97.72043,350
12777558,30.24133,-97.72238,115
12782124,30.30288,-97.73498,95
11568190,30.26988,-97.70572,65
11679110,30.24395,-97.75746,300
11679224,30.25243,-97.77296,375
11679274,30.244,-97.75746,300
11679545,30.20935,-97.76676,70
11679913,30.25833,-97.72083,125
11680816,30.25992,-97.71823,125
11691484,30.39743,-97.66346,180
12782860,30.25793,-97.7145,450
11692487,30.23239,-97.727,40
11695620,30.2569,-97.75262,399
11570934,30.22607,-97.69153,85
11571468,30.26977,-97.75236,500
11582325,30.25503,-97.72382,700
11583653,30.35437,-97.74444,219
12810943,30.28926,-97.72095,130
11584119,30.28726,-97.74807,99
11695915,30.24795,-97.77962,99
11696466,30.26306,-97.76559,400
12813352,30.37114,-97.99186,441
11697819,30.3323,-97.72908,130
11586351,30.28743,-97.75082,300
12847393,30.30925,-97.72463,127
11586693,30.24188,-97.74064,82
11700105,30.26575,-97.71831,250
12852724,30.17581,-97.69356,85
11701037,30.30247,-97.68603,120
11587536,30.28152,-97.75834,600
12865420,30.2216,-97.7339,60
11588056,30.2561,-97.7679,130
12866445,30.24109,-97.7253,400
11589978,30.32073,-97.72034,97
11592042,30.29398,-97.74527,250
11592622,30.30137,-97.72535,175
11711562,30.31124,-97.75396,400
11712399,30.16078,-97.82206,72
12868817,30.2873,-97.70999,200
11717286,30.3953,-97.69622,100
11717499,30.28784,-97.74764,100
11592645,30.29105,-97.72369,220
12872920,30.25364,-97.74402,51
12885992,30.26062,-97.77595,131
11594140,30.23011,-97.72141,60
11719464,30.29385,-97.74015,599
12889332,30.32197,-97.72521,25
12910442,30.25588,-97.71265,170
11719566,30.3052,-97.71649,30
11596299,30.26404,-97.70698,325
12912837,30.2587,-97.77323,1000
11601524,30.27358,-97.72346,165
11602651,30.29131,-97.74346,200
11602685,30.25849,-97.89327,200
11603186,30.25834,-97.89339,100
11721295,30.19832,-97.77154,250
11722091,30.50225,-97.76905,700
12928714,30.26104,-97.77545,160
11722114,30.41433,-97.73516,27
12933402,30.26193,-97.77459,127
11605217,30.33227,-97.7583,1007
12941286,30.27197,-97.69581,150
11607713,30.3142,-97.73187,195
12948242,30.38219,-97.76645,50
13701593,30.22859,-97.77208,45
11731315,30.35565,-97.79658,200
12954798,30.24689,-97.77267,65
11733783,30.21102,-97.75462,300
12964897,30.41926,-97.93678,688
11734343,30.26079,-97.77458,120
13713744,30.31501,-97.70238,461
13716298,30.18429,-97.829,49
12983697,30.27923,-97.71729,116
11736631,30.27163,-97.75557,275
13016270,30.24452707,-97.72670077,170
11737028,30.15027,-97.85536,225
13030639,30.33747,-97.64784,63
11739145,30.28196,-97.74477,399
13728800,30.25946,-97.76923,195
13730122,30.22171,-97.77688,99
13045515,30.25713,-97.76115,144
11740758,30.29618,-97.73649,99
13112064,30.22934,-97.73628,150
11741468,30.23352,-97.73077,40
13730506,30.23115,-97.73921,1000
13115533,30.3953,-97.91931,495
13117051,30.30542,-97.92704,150
13733969,30.43871,-97.74282,104
13746927,30.2535,-97.71946,425
13766999,30.23458,-97.71392,85
13771211,30.29666,-97.73392,80
13785841,30.37372,-97.91564,1400
11741607,30.29324,-97.74429,600
11742431,30.27016,-97.70004,75
11743197,30.28162,-97.74032,250
11754612,30.2698,-97.69813,75
13123061,30.23414,-97.83954,50
11757228,30.27695,-97.76131,212
13124561,30.26273,-97.74673,156
13128065,30.38697,-97.91773,123
11757966,30.28949,-97.74875,400
13788818,30.24438,-97.7675,500
13799593,30.26168,-97.7308,349
13140432,30.25667,-97.75504,235
13154457,30.25735,-97.73515,270
11771703,30.2361,-98.00919,95
13165559,30.30652,-97.92864,500
13172684,30.39069,-97.76648,100
11774995,30.37624,-97.80127,80
11776350,30.31009,-97.7221,50
11778403,30.31169,-97.73093,400
13172754,30.35265,-97.79262,50
13185122,30.30361,-97.73694,349
13185632,30.25597,-97.77176,166
11795213,30.35079,-97.75972,122
13800533,30.345,-97.68882,75
13201325,30.28793,-97.81108,495
13828639,30.3136,-97.73581,130
13830825,30.29068,-97.71758,171
11815241,30.37264,-97.9868,302
11817159,30.252,-97.75854,600
13207693,30.23996,-97.73452,45
13264610,30.14388,-97.76504,50
13266376,30.27451,-97.70781,40
11819911,30.24775,-97.75566,151
13843877,30.24353,-97.78595,146
13280573,30.41397,-97.71736,35
13848702,30.35759,-97.71372,51
13864346,30.24341,-97.72342,94
13865143,30.18297,-97.80966,215
11829345,30.30699,-97.72123,125
11834826,30.35256,-97.68353,113
13291056,30.37949,-97.73819,140
11857847,30.2677,-97.73992,399
11865157,30.25219,-97.74486,65
13866655,30.21398,-97.78088,90
13298454,30.27998,-97.75348,2228
13867530,30.28357,-97.74426,74
11885526,30.28942,-97.76816,125
11885610,30.35066,-97.73455,53
13311143,30.1646,-97.73863,60
11888785,30.29161,-97.75003,125
11907156,30.25292,-97.75397,75
11907813,30.29523,-97.71567,100
11925041,30.16116,-97.78009,86
11937703,30.36147,-97.7268,200
11959131,30.30702,-97.7308,89
13900462,30.26827,-97.74417,80
13909405,30.27586,-97.76001,125
13912501,30.39448,-97.92253,250
13312015,30.21813,-97.77642,129
13317425,30.27792,-97.70663,55
13913337,30.37326,-97.98772,355
13914938,30.26914,-97.69849,85
11992594,30.29076,-97.74947,52
12016436,30.26148,-97.7309,141
12021271,30.26148,-97.7309,124
12034873,30.24654,-97.73966,142
12159095,30.32973,-97.71919,85
12194423,30.25635,-97.71637,79
12223667,30.26861,-97.7407,312
13330795,30.39712,-97.69821,120
12249863,30.47729,-97.77498,75
13941193,30.28545,-97.72046,117
13345029,30.23804,-97.74793,95
13376382,30.33878,-97.6471,100
13392592,30.24935,-97.75075,1814
13953218,30.22219,-97.73709,304
12260867,30.3024,-97.73284,102
13404978,30.31484,-97.71098,75
12291238,30.2429,-97.75168,125
13436718,30.35764,-97.79639,85
13451793,30.27623,-97.63203,111
12291701,30.39859,-97.65476,38
13986233,30.22313,-97.78092,70
13465393,30.2681,-97.71777,130
13994501,30.20991,-97.80891,225
14026446,30.22338,-97.77657,103
13468074,30.28574,-97.70123,850
14030323,30.30547,-97.67823,40
14039805,30.23496,-97.7105,35
14055197,30.33501,-97.81464,5000
12302534,30.25162,-97.72433,400
12308357,30.24455,-97.74532,215
13471658,30.27509,-97.8443,151
14057627,30.26498,-97.70749,54
13481212,30.26677,-97.71235,210
13514513,30.26951,-97.72686,74
13531233,30.19494,-97.7295,35
13531785,30.26784,-97.75143,200
13547688,30.18334,-97.83222,70
14057733,30.26568,-97.69761,91
14068513,30.37252,-97.987,331
14069226,30.37237,-97.98718,468
14069620,30.37226,-97.98733,327
14069621,30.25125,-97.76194,206
14069917,30.37203,-97.98757,351
14070258,30.37192,-97.9877,302
14071933,30.37151,-97.98796,343
14072370,30.3717,-97.98815,351
14072680,30.3717,-97.98816,387
14073051,30.37181,-97.98801,327
14073415,30.37193,-97.98796,452
14073594,30.37241,-97.98742,331
14074010,30.37252,-97.98731,351
14074230,30.37268,-97.98714,448
14697359,30.27495,-97.72373,306
14706958,30.32163,-97.68371,275
13565075,30.20022,-97.85578,19
14709100,30.30122,-97.75011,160
14091950,30.36846,-97.69747,75
13565904,30.29722,-97.72156,55
13571814,30.2459,-97.77421,108
13615667,30.29616,-97.73817,25
14104728,30.25608,-97.74437,98
14729699,30.28832,-97.78115,150
14126411,30.27045,-97.72854,78
13624434,30.24111,-98.01667,107
14127190,30.24453,-97.6933,108
14731134,30.24569,-97.75169,139
13631037,30.22132,-97.79595,441
13635234,30.25067,-97.74775,70
13641416,30.40264,-97.92852,650
14127832,30.31067,-97.73202,35
13650495,30.22128,-97.69328,20
14163920,30.25427,-97.77622,500
14163952,30.28243,-97.75755,154
13658208,30.25173,-97.75981,120
14166836,30.37994,-97.75947,649
14166876,30.28303,-97.7575,93
14741664,30.32089,-97.74201,189
14745552,30.34954,-97.85749,89
13671245,30.23919,-97.74143,273
14184017,30.36963,-97.65255,189
13685912,30.15144,-97.82386,632
14186189,30.29119,-97.7257,115
14205388,30.31635,-97.71682,41
14213692,30.31285,-97.71347,92
14220861,30.19504,-97.7298,38
14220930,30.31616,-97.71716,41
14221592,30.31838,-97.72935,17
14248025,30.31649,-97.7168,49
14747078,30.21797,-97.77865,75
13693695,30.14548,-97.8522,125
14755519,30.24583,-97.78117,105
14253492,30.34668,-97.72247,179
14266336,30.25897,-97.73101,325
13695279,30.22573,-97.75288,55
13697265,30.21398,-97.84424,126
14268142,30.29772,-97.7432,92
13698295,30.25048,-97.72428,368
14281779,30.30493,-97.73389,137
14756717,30.238,-97.7246,89
15288883,30.26554,-97.74321,699
14773140,30.27208,-97.71797,149
14282701,30.35655,-97.70766,99
15289319,30.2613,-97.70615,450
14303616,30.23804,-97.74278,124
14775358,30.36968,-97.66393,359
15295822,30.31075,-97.71201,220
14784589,30.32113,-97.74278,139
15299266,30.29271,-97.74334,120
14785315,30.37776,-97.74411,250
14785881,30.31206,-97.70166,93
14304274,30.25777,-97.78803,305
15315326,30.27995,-97.71883,91
14342947,30.30120124,-97.70120263,160
14352406,30.23713,-97.73226,373
14788200,30.3293,-97.72524,45
14789393,30.30055,-97.72966,60
14808930,30.27047183,-97.69626716,175
14820133,30.2268,-97.75255,109
15321919,30.27091,-97.81276,149
15328292,30.3244,-97.8749,109
15352438,30.27255,-97.75698,189
15354374,30.23083,-97.73289,158
14367760,30.25261,-97.72979,312
14384238,30.32197,-97.72521,41
15357469,30.26676,-97.7077,400
15358164,30.27713,-97.72158,400
15369790,30.2114,-97.98655,195
15390390,30.28057,-97.74501,220
14387270,30.31207,-97.71189,200
14824538,30.24643,-97.75744,120
15393879,30.40382,-97.70899,248
14834774,30.25486,-97.76249,170
14844106,30.22746,-97.78577,187
15395312,30.1721,-97.69285,573
14389781,30.29054,-97.69507,400
15395320,30.34234,-97.71565,112
14430270,30.30344,-97.71781,92
14463342,30.31856,-97.73105,17
15398584,30.26803,-97.71754,1200
15407209,30.15012,-97.84171,150
14474805,30.38452,-97.92204,701
14483719,30.31877,-97.73093,17
14866552,30.28268,-97.77042,182
14869837,30.23793,-97.78318,130
15422675,30.28341,-97.77594,54
14880081,30.44704,-97.75845,203
14485320,30.31383,-97.72241,76
14501733,30.27234,-97.75533,198
14520673,30.20917,-97.76735,56
15425423,30.26629,-97.74086,238
15449350,30.48737,-97.76377,145
14536154,30.25628,-97.75174,250
14536507,30.21115,-97.76091,99
14882299,30.29397,-97.71622,222
14883534,30.25934,-97.73236,150
15471021,30.20085,-97.77331,200
14894891,30.23861,-97.77593,550
14575388,30.37659,-97.76979,203
15485824,30.31174,-97.72345,86
14575753,30.26544,-97.69567,31
14587157,30.24847,-97.78017,1120
14595080,30.28148,-97.70155,125
14900344,30.35938,-97.98551,199
15512987,30.34785,-97.77932,950
14900580,30.19182,-97.78084,130
14901480,30.233,-97.74719,72
15551300,30.24271,-97.78282,1000
14914673,30.25281,-97.71843,112
14603194,30.28274304,-97.77053506,1600
15552468,30.24702,-97.75113,190
15564640,30.26019,-97.73794,333
14609621,30.25216,-97.72413,150
14616676,30.2585,-97.73887,182
14915418,30.41624,-97.78908,1500
15565777,30.24407,-97.752,388
14927066,30.30851,-97.73295,204
14627824,30.25426,-97.70987,75
14631218,30.28299,-97.70099,85
15603943,30.28048,-97.6776,52
14632346,30.27034,-97.69428,78
14636770,30.33605,-97.73007,303
14930867,30.2432,-97.73195,99
15609359,30.19861,-97.77178,20
14651757,30.46987,-97.77994,157
15613286,30.22613,-97.76074,73
15617401,30.26844,-97.68574,134
15632001,30.18884,-97.78428,288
14652041,30.35218,-97.73182,300
14656022,30.18817,-97.88431,96
14944888,30.20816,-97.78566,40
15634528,30.4528,-97.6862,292
14948387,30.28443,-97.76887,1995
14949492,30.30647,-97.69503,105
14964688,30.22317,-97.73513,95
14671618,30.46255,-97.68144,141
14671731,30.29017,-97.72153,197
15657252,30.19342,-97.87874,150
14685097,30.30563,-97.72351,100
14966345,30.34234,-97.7819,110
15661329,30.25871,-97.75567,671
15665823,30.26239,-97.71478,1180
14969194,30.25107,-97.72333,1279
14979866,30.23106,-97.69233,47
15673476,30.31225,-97.71204,77
15706243,30.17913,-97.75263,60
14984942,30.32754,-97.71879,154
15706510,30.31992917,-97.72121877,126
14989549,30.23586,-97.76334,287
16297180,30.3214,-97.67519,50
15726925,30.2227,-97.79397,619
16314405,30.235,-97.77132,250
15729240,30.26168,-97.7308,1543
15745163,30.25735,-97.74756,195
14991271,30.30028,-97.84164,344
15770357,30.28587,-97.71903,175
16334187,30.26026,-97.73005,210
15792064,30.42336,-97.94859,183
16342694,30.42707,-97.94621,169
16379302,30.26436,-97.71981,875
14993882,30.25875,-97.76699,214
15006546,30.17897,-97.81792,90
15802175,30.23677,-97.78192,70
15008897,30.16743,-97.76967,79
16408376,30.25964,-97.71984,159
15826995,30.23133,-97.73502,114
15010098,30.25269,-97.79108,125
15018327,30.21942,-97.70468,200
15830951,30.26427,-97.721,221
15018860,30.36915,-97.74594,57
15023525,30.26087,-97.7695,64
15869824,30.26828,-97.72097,729
15873476,30.37236,-97.65247,55
15025313,30.21364,-97.77634,256
16415063,30.28407,-97.83704,349
15873822,30.26289,-97.72832,94
15025407,30.24339,-97.75737,1700
15876377,30.25758,-97.72256,62
15026051,30.25969,-97.7889,200
15034794,30.31991,-97.7307,17
16427486,30.24059,-97.73727,282
15886011,30.26535,-97.73215,278
16464205,30.40163,-97.72479,300
15035937,30.20904,-97.89642,150
15901939,30.28758,-97.74885,125
15041151,30.27784,-97.84569,46
16478763,30.23319,-97.72756,45
16479513,30.37583,-97.7442,272
15902862,30.25543,-97.7701,64
15911027,30.47864,-97.78863,99
16480521,30.26087,-97.73698,305
15043605,30.2625,-97.75586,150
15916842,30.28072,-97.71431,300
15052633,30.3505,-97.6088,41
16486522,30.42676,-97.74835,59
16514509,30.30103,-97.7796,350
16516193,30.28419,-97.74942,69
16534724,30.25369,-97.72676,177
16545023,30.27881,-97.70716,85
16547602,30.17627,-97.68937,85
15918079,30.34571,-97.76107,696
16556622,30.23556,-97.76546,122
16585918,30.17122,-97.76863,151
15063141,30.29725,-97.84058,375
15067536,30.30046,-97.72811,84
15073482,30.28438,-97.75133,151
15074147,30.25203,-97.77007,335
15081404,30.29469,-97.73698,49
15918243,30.27658,-97.70388,189
15924104,30.24303,-97.81783,189
15086376,30.40962,-97.91709,1050
16588135,30.32,-97.748886,86
15940810,30.25689,-97.75612,250
15942648,30.27366,-97.75715,194
16588364,30.20977,-97.77336,112
15943159,30.16338,-97.72416,35
16615311,30.15568,-97.97216,150
15095118,30.34033,-97.85411,224
15954561,30.29191,-97.70966,25
16620630,30.31477,-97.66853,34
15956612,30.27282,-97.75858,271
15095434,30.21531,-97.85053,95
15109468,30.32197,-97.72521,25
15966725,30.24542,-97.74763,196
15129444,30.29355,-98.02656,130
16628889,30.25013,-97.74369,120
15972856,30.32994,-97.72491,100
16628934,30.25523,-97.77667,1750
16633368,30.35578,-97.70774,74
16633461,30.26661,-97.7382,2000
16646919,30.22562,-97.86103,463
16649075,30.32197,-97.72521,17
15131211,30.21963,-97.74422,59
15133009,30.26715,-97.69349,67
15134322,30.28825,-97.64462,68
15973262,30.29088,-97.75094,28
15140062,30.27027,-97.72775,875
15157293,30.38466,-97.66433,85
15163385,30.43826,-97.73179,81
16661758,30.19983,-97.73083,65
16670960,30.21197,-97.8282,99
15977128,30.26498,-97.7159,235
16677799,30.46105,-97.78742,51
15985678,30.31203,-97.67135,118
15987775,30.23626,-97.84667,171
15990274,30.16573,-97.72405,35
16014403,30.46028,-97.78565,48
16038780,30.23409,-97.73102,65
16710494,30.24568,-97.7457,81
16720467,30.24462,-97.72276,225
15164840,30.2269,-97.78973,22
16055940,30.26326,-97.72707,200
15175581,30.25294,-97.72487,159
16071870,30.37425,-97.64831,100
15176735,30.26546,-97.7639,300
16750533,30.23261,-97.76477,249
16071914,30.36733,-97.693,28
16765108,30.25664,-97.75059,175
15178907,30.26149,-97.76001,200
16094172,30.26822,-97.72782,289
15191175,30.25073,-97.72564,142
15194730,30.25136,-97.76972,280
15195530,30.25785,-97.79071,220
16768276,30.28241,-97.68351,190
16123808,30.23252,-97.73663,500
16768495,30.35388,-97.72693,163
15201391,30.33726,-97.7623,525
16124855,30.26675,-97.71773,464
16143626,30.2751,-97.72909,100
15205439,30.46055,-97.78572,46
15206817,30.25844,-97.73009,68
16768939,30.4295,-97.94444,232
16771394,30.24515,-97.78424,225
16775575,30.30244,-97.7348,118
16146024,30.26958,-97.80824,1499
15208027,30.23579,-97.89945,173
15208205,30.27933,-97.71852,177
16157135,30.25125,-97.76015,167
16779421,30.2186,-97.79899,130
16158963,30.28352,-97.7584,200
16780131,30.22512,-97.76112,150
16804040,30.19478,-97.81916,45
15216392,30.25347,-97.778,625
16163890,30.30772,-97.73317,111
15220915,30.30508,-97.68672,151
16807575,30.25168,-97.74156,214
16186851,30.24544,-97.74918,90
15221277,30.29671,-97.6772,55
16188859,30.3071,-97.6533,120
16191306,30.33,-97.64559,169
16192533,30.22009,-97.78218,97
15232873,30.29659,-97.73575,150
15232948,30.25346,-97.72296,162
16194494,30.44391,-97.76517,50
15233818,30.28473,-97.75797,139
15235776,30.2512,-97.70015,125
16811720,30.25796,-97.7629,999
16811969,30.28564,-97.68316,178
16207501,30.35252,-97.86914,1500
16827775,30.26001,-97.73146,181
16830378,30.43105,-97.94321,180
16830532,30.43063,-97.94457,226
15239666,30.26063,-97.78794,200
15241699,30.31846,-97.7103,65
16215954,30.35896,-97.72745,204
15251022,30.23885,-97.72854,60
15253497,30.2357,-97.76585,250
16831133,30.25505,-97.77519,103
16842314,30.26629,-97.7312,185
16844630,30.26282,-97.73229,665
16846660,30.27617,-97.7197,670
16846774,30.25875,-97.71795,102
16219766,30.24908,-97.76159,600
16857588,30.46947,-97.77535,550
16857665,30.24577,-97.75541,1000
15255266,30.31005,-97.71456,375
15255419,30.32044,-97.67049,382
15268290,30.27553,-97.71998,140
15271035,30.26552,-97.73316,259
16220910,30.41658,-97.71534,90
15272817,30.23734,-97.78809,47
16229534,30.27848,-97.71076,200
15274691,30.23008,-97.77175,45
15283358,30.22941,-97.6921,50
15284276,30.24262,-97.78193,350
16857951,30.25359,-97.74843,425
17105678,30.34777,-97.74392,675
16231984,30.28303,-97.80784,60
16236845,30.2597,-97.73583,504
16238095,30.19519,-97.86283,175
16240199,30.28566,-97.74947,118
16254209,30.24521,-97.76564,1088
16255305,30.26497,-97.74552,300
16858716,30.32019,-97.74333,95
16255356,30.24578,-97.76598,1123
16266984,30.40245,-97.92737,695
16858784,30.26836,-97.71524,40
16869933,30.29941,-97.7341,99
17108048,30.25492,-97.73659,500
16870186,30.22316,-97.77941,64
16267882,30.27069,-97.74663,150
16872790,30.23818,-97.74927,87
16273289,30.26428,-97.74242,599
16274377,30.26581,-97.79601,994
16873524,30.41202,-97.69132,75
17108114,30.25331,-97.74853,125
16289813,30.35312,-97.73589,113
17513808,30.25357,-97.72706,150
17109484,30.26523,-97.74167,150
17125858,30.35648,-97.75512,45
16873914,30.33756,-97.70955,125
17514125,30.33343,-97.80323,1000
17130373,30.27175,-97.71642,32
17514280,30.2045,-97.85754,150
17134161,30.35762,-97.61647,221
16880422,30.2998,-97.75276,599
17514673,30.41146,-97.69568,50
17134602,30.24269,-97.72321,100
17516954,30.28966,-97.72671,76
17137401,30.2756,-97.75711,110
17139850,30.30596,-97.7181,210
16881707,30.2594,-97.73162,228
17524596,30.33419,-97.86637,125
17140752,30.26912,-97.72361,501
17524998,30.28243682,-97.69257536,74
17141595,30.26314,-97.709648,359
17142130,30.21811,-97.78143,139
17142215,30.25643,-97.748,755
17153001,30.27771,-97.75311,185
17526840,30.26149,-97.7174,500
17155476,30.17548,-97.83359,82
17159078,30.27939,-97.74535,220
16882140,30.22935,-97.76765,360
16894043,30.25719,-97.75965,182
16896958,30.26305,-97.68584,207
17530065,30.28265,-97.68185,200
16897411,30.35541,-97.71898,100
17160578,30.27855,-97.74406,153
17531011,30.22794,-97.76244,70
17174216,30.27981,-97.71263,99
17177301,30.22294,-97.7842,87
16910804,30.22097,-97.77891,78
16912016,30.26555,-97.69718,28
17531154,30.25943,-97.73847,550
16912670,30.24581,-97.72906,346
17178125,30.25164,-97.75566,75
17531219,30.27505,-97.70654,504
17531239,30.24196,-97.68846,150
17179008,30.2782,-97.72133,65
16913180,30.28063,-97.71372,165
16913365,30.18127,-97.94586,548
17532925,30.3768,-97.74431,272
17540870,30.25408,-97.75119,600
17179588,30.41364,-97.69352,65
17541871,30.26171,-97.77677,734
17542969,30.21186,-97.81553,52
17543321,30.21181,-97.81366,45
17545365,30.25741,-97.73366,227
17545554,30.28693,-97.7064,32
17188043,30.33216,-97.74243,125
17209248,30.34256,-97.72525,89
17217284,30.26526,-97.71804,144
17219191,30.27863,-97.72352,232
16933909,30.29595,-97.72394,87
16940438,30.29432,-97.71172,35
17545745,30.25253,-97.72125,165
17546604,30.28549,-97.70869,70
16941416,30.25854,-97.76506,1450
17223369,30.27678,-97.70341,500
17232532,30.19753,-97.82552,124
16942578,30.24137,-97.73408,665
17547673,30.28211,-97.74852,200
17235655,30.31099,-97.75105,320
17554076,30.27628,-97.63122,75
17237447,30.25941,-97.73744,160
17237550,30.25473,-97.77534,287
16942838,30.25976,-97.69587,279
16943185,30.27319,-97.75429,183
17556135,30.28861,-97.72823,175
16946016,30.15577,-97.80525,50
16946034,30.2634,-97.6898,55
16946888,30.23653,-97.78899,300
17238326,30.25854,-97.71723,449
17239710,30.28279,-97.68612,76
17556210,30.26503,-97.70681,120
17246393,30.26618,-97.74232,650
17251466,30.20981,-97.81683,150
17254260,30.24335,-97.72285,242
16962076,30.22143,-97.79359,135
16973996,30.29547,-97.69656,193
17557861,30.25712,-97.73994,2050
17557972,30.23448,-97.78534,155
17254505,30.25943,-97.78831,300
17255053,30.26758,-97.73134,1438
17559799,30.35784,-97.79505,125
17255736,30.29727,-97.71719,175
17256857,30.29527,-97.71739,75
17257163,30.20539,-97.81479,70
17263419,30.27009,-97.72647,805
17266995,30.22022,-97.78479,300
16986846,30.23535,-97.73577,270
16995258,30.39268,-97.69373,200
16997167,30.28511,-97.75813,99
17559954,30.24415,-97.72323,59
17569863,30.33686,-97.65402,200
16997691,30.25619,-97.73362,229
16997868,30.25231,-97.72342,59
17268492,30.2914,-97.73396,190
17270198,30.2565,-97.76897,193
17280819,30.29575,-97.72347,390
17571974,30.24747,-97.74903,1200
17283796,30.31444,-97.73849,95
17299109,30.25707,-97.75278,85
16998086,30.30713,-97.71714,135
17572567,30.35846,-97.71112,45
16999421,30.25573,-97.75729,143
17573194,30.34002,-97.71653,200
17316306,30.23533,-97.73165,780
17573927,30.2402,-97.77942,75
17008980,30.2202,-97.73908,255
17574090,30.3699,-97.98702,115
17574920,30.35413,-97.8469,116
17317220,30.18499,-97.79955,389
17575563,30.261332,-97.773018,125
